call_order,id,egpack,scene,speaker_jp,source_text_sha256,record_kind,cn_text,review_status,audit_flags
117,game_t00116,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ＪＦＫオペレーター,5D0C2D9AD73A227EFB2667BB85A6530C35560F40D17F72FC955C0FC08F61A7E6,text,「——了解，我方也通过E7接收信号，坐标已确认。在获得许可前待命。」,OK,
118,game_t00117,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,5D0A4282D9C2EB753232664F81D88BEEA6444CD38434F029562FD641571CB7B0,text,「黑刃1了解。快点拜托了！威尔，准备出发」,OK,
119,game_t00118,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,29799A1226E48E2CE68BE172A840A5FB3BFEC6FDD7C3EB3124D511D710AE0A88,text,「——了解！」,OK,
120,game_t00119,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,6DA0675A64FE46D08905E557070382196D32B315AFA178BED9C602ABB6D9FA0C,text,许可肯定会出的……快点……！,OK,
121,game_t00120,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ＪＦＫオペレーター,BDAAA4201191CB5B3CBD12083736D8AA1511B02EE76FF067E71BE1A288FFDFC1,text,「——索尔蒂基地允许黑刃1、黑刃两机直接确认。要是人还活着，就是一个月来的好消息了，拜托了！」,OK,
122,game_t00121,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,6B8F387B3099BF15ABE2F6B57171511F356EFFD3209CAD1EC8024CC38BE25044,text,来了——！,OK,
123,game_t00122,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,0C9044F1B37E5F09033509683C4D0090B53296973167BC9D55A905CC47B06B29,text,「黑刃1了解！交给我吧！」,OK,
124,game_t00123,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,EED613E7323E597D75837F1AF15FBE2BDDA0B6DDB78CDAA4EF4022519CAB9290,text,「黑刃2，随时可以出发！」,OK,
125,game_t00124,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,1C0BE6BCF9D88DB8FFC6234D52BD8111A417365CE72EB75CC0B78AD4D5D8A3A4,text,「OK，可别急得把天线踢倒了！」,OK,
126,game_t00125,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,F639DF49FE52CA563B6684DB69A2D557CD34123F321DDA696BBC93E367C9DE12,text,拜托了，请活下去……！,OK,
127,game_t00126,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,15E8381DDD486C435E6E9DEDB28ADA3373AB551BD241317C89C8455273C9FAE0,text,「黑刃1呼叫黑刃2。――威尔，为以防万一我先说一句。不要抱有过高的期待。」,OK,
128,game_t00127,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,B338F27A8633508F423DEEB8B1F7721931FC658D203A15B296AF852DC18DC4FD,text,！,OK,
129,game_t00128,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,24D972FB39C30946C7C5AD18818DB88D80DAF2CB9F4558054FAB44D543A55F64,text,「……黑刃2了解」,OK,
130,game_t00129,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,C0BCF308238A9A4A6E127067E0ED3905E82AC9CCDD8F5EC2880C7691E250CE26,text,是啊。既然是简易信标，那也有可能只有自动发信装置还活着。,OK,
131,game_t00130,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,2B9B6D6F5F338CDD89630571144E11C81ECD8CC407B9D1758127D827FEBB8156,text,遗体能够回收就已经算是万幸了，但最坏的情况下连这都没有，空船漂来的情况也有……,OK,
132,game_t00131,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,4E83542B38D81A9B71BD715741ED878383E04C7FFDCBC75DC991646EF5918693,text,不……还是不要做最坏的打算了。,OK,
133,game_t00132,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,0C36FBC418B36835BB93C092E3287A5755588CB49A578E50BD0CE5575B3C115D,text,这不是过分的期待，是‘希望’——！,OK,
134,game_t00133,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,38C0C9D4FE3E6FC839A934D1FAB2248AA1FBB9837F08FC30560F5F9A7994B8B8,text,「差不多该到直接通信圈内了，我先升高高度——继续呼叫。」,OK,
135,game_t00134,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,D47F316B88F3D7260FE6139E0B159C3F1453A0E1D0FD50148AFC4D62EF4A767B,text,「了解。」,OK,
136,game_t00135,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,AB7028B35AC78FD050330CB5EDA54DF397E40A3D03CDD5CFE1BC9E0B3260BC8C,text,这个高度，屁股还在发痒。,OK,
137,game_t00136,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,D4F17CFB2C044E8FD549F00B8BBFCA8DB0F4D508613EE345700918A154F617DF,text,害怕光线级的时候，演习以外飞到这种高度简直是自杀行为……,OK,
138,game_t00137,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,1F1416B56ABA3F080307F43CD50ED65CD2DD17A5E46509E2E8C7E97AEE60206A,text,那现在已完全进入实用领域。,OK,
139,game_t00138,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,19463D37138DD7C40085E30F221FF037754D4DB75721FBB4E51F193C79EA4FBA,text,『提高高度，让地平线变远』——自那天以来，这是唯一剩下的扩大通信距离的方法。,OK,
140,game_t00139,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,171023112AAC7BC240BD887724B4D7682439527204649ACF43E743160569D620,text,「对方出现的话就展示拿手的漫谈吧」,OK,
141,game_t00140,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,C5D8EDAFD633DC041A1CED0EFCECCBDF5453738864FE70263984FB3817831ED7,text,「——了解。……不过队长，说相声可不是我的强项……再说这种时候——」,OK,
142,game_t00141,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,A7C83D6E730C36C861FE0B187F3C0AE8D4D439C8555CE162A6E093FD93C9E037,text,「——我没问你擅不擅长。这话很认真。你看。」,OK,
143,game_t00142,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,12E93F4572123EB8775863CE114876A936AFC336370B4B470B01A129412B2352,text,「从信号强度来看也不是大船。是救生艇之类的吧。」,OK,
144,game_t00143,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,D601C1C435F01BF73BF7C9DC8FB4243899329BDE8720F100ECB6A97E54882299,text,「啊……是这样啊。了解」,OK,
145,game_t00144,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,833A277D52A12D704DB9A9C35267F01336DAA827963FB57F824EC65652E20997,text,「明白了吗，说说看」,OK,
146,game_t00145,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,19DEA16C2F3BFA2B69B497675687B0687782B511930E7429D33DE4E6A99D8CE7,text,「――是。对方人数极少，或者只有一人。已经孤立了几天，甚至几周也不明。声音一旦中断，光是这样就会让他们不安，我认为是这样」,OK,
147,game_t00146,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,E97EB8B3B53ED84AE33E767229FA21D8F2624CD21BD50CC26CB2E0ABDD05B125,text,我自身虽然从未遭遇过海难，但在海上孤立无援的不安感想必相当强烈吧。,OK,
148,game_t00147,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,74D9CBD8B45C8F07BAE0ED005351C371E3E3519CE4B0F87EF71AE7AF3CC0213F,text,不间断地持续搭话，确实是这种情况下的基本做法。,OK,
149,game_t00148,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,4C50C8A1884DACBCC56C5757333EF1A7A2119CCE8CAFEC9363F19DB2C3B1F164,text,「就是这样。如果一次就答对的话，我就给你甘草糖了」,OK,
150,game_t00149,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,11D04F1B34C64F5A3C7560F1E29F24A951485E8498E7BCFB03BCA86620691900,text,但是，队长的说法真的很难懂。虽然也可以说只是我没有品味。,OK,
151,game_t00150,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,E749FD98D0B1389D3A53ECC0C4A9C09821A7FE11257A7360B895BF5D3A4D3ECB,text,「抱歉——开始声音通信」,OK,
152,game_t00151,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,A2A7F255BD0C7398C70B3068CA7C039BA4B9167591282C8235FE5D95EBF67B13,text,拜托了，谁……！,OK,
153,game_t00152,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,4F147C3274E69A46B38D28E79449D7DC7B67419D612576E1DD2A219808698D84,text,「这里是美国海军陆战队第318战术步行战斗机队『黑刃』，收到求救信号。如能收到，请回复」,OK,
154,game_t00153,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,4F147C3274E69A46B38D28E79449D7DC7B67419D612576E1DD2A219808698D84,text,「这里是美国海军陆战队第318战术步行战斗机队『黑刃』，收到求救信号。如能收到，请回复」,OK,
155,game_t00154,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,4B792D619422C9D2862742455AA7F853B726B01529903614499D2D34AD7329A6,text,没有回信——,OK,
156,game_t00155,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,E98EBFF8508F4B96C2CB6CCB0DF856C177A4C2C3664FA9D866C1B2C7DA9F006B,text,早该在通信范围内了，没有回应要么是失去意识，要么是——,OK,
157,game_t00156,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,5484B7CE5B3B628FA912C3EC08E5ED0E5A72FD826776D5A56E21094930E80490,text,「重复，这里是美国海军陆战队第318战术步行战斗机队‘黑刃’，已收到求救信号。如果听到请回复。」,OK,
158,game_t00157,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,8C5A3EBF74930F5659CBBEB6FDAD4790CF32D91092440CE0E1A6DD6A64D15F49,text,我不想认为那里没有人。拜托，回答我――！,OK,
159,game_t00158,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,473EFA0164417AE3ADFF5B72B861F9C7C46E34CBD1EED58D5C657350B0DBD2DA,text,「……听得到吗，这里……第26海…………」,OK,
160,game_t00159,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,B338F27A8633508F423DEEB8B1F7721931FC658D203A15B296AF852DC18DC4FD,text,！,OK,
161,game_t00160,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,956FCE084750DC89F4D797B6B15897266E66570127521AD2A7200891A8E9D708,text,「黑刃2呼叫黑刃1，有声音反应！继续！！」,OK,
162,game_t00161,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,98D9E1D184A5BDAF9743C3B77CDB6F11A55443742CBEA2663F21CE2000998BD9,text,「这里是美国海军陆战队第318战术步行战斗机队所属机，听到了。请重复一遍。」,OK,
163,game_t00162,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,E0CFBE98E1066966AAB923467754D0103AB9678FF5EFDC5FE585BC8DF357467D,text,「……在、救生艇……发射…………的坐标是……」,OK,
164,game_t00163,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,CE4BE8C729A85CEF9668FE5EED1FB667843FB91A45D55C29BFCF6FAFA16D7771,text,还活着。而且还有力气报出所属和坐标。,OK,
165,game_t00164,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,7F3F7335E35DA26BB9A53094092C9FD1A4D46EBFEB6111AFB8C1F7EF2C24061B,text,这样的话……！,OK,
166,game_t00165,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,5229DA1F4C3C782958E332525BFD092A3A68AA728DB4735BE25222799723B386,text,「声音不清楚，但已确认你的坐标。我们正在接近，请继续保持这个频道。」,OK,
167,game_t00166,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,5544E5608201D790A82578F5418C6011870697BAE2516BEB47948ECFCD4E9391,text,「……了解…………我是莉莉娅·谢尔……少尉…………拜托了……」,OK,
168,game_t00167,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,68CB0D8C8CFB6962B4CE27629F4C35111BCDA5596045F74225AA2080E9775F84,text,「无线快不行了呢。这姑娘运气相当好，要是错过了今天，也许就发现不了她了」,OK,
169,game_t00168,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,17B5E3B553B9692574152423425684CBB3CFFA0D93F501227D42BBA736E0E695,text,「这边和那边都很幸运。只要活着，就能得救——！」,OK,
170,game_t00169,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,F761D23CD838A1CC22D1CF69313D7AAA48440CFE8946F1E6B0DD68823B1C6E33,text,最近的徒劳感一下子得到了回报，我能感觉到。,OK,
171,game_t00170,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,692F019578642FD3219519540B293500CBF73640306EECA6C6ED34D8CA63FB39,text,之后只要在这里不焦躁，确实地成功救出就行了！,OK,
172,game_t00171,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,7CA8E767197099BE5F1B7DEF8E2DEB6B2508CC22E096E95B3265E2835DCBEABD,text,「本机现在仍在接近中，少尉，请留在原地」,OK,
173,game_t00172,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,9EF93ECFA184D484C54FDDA378EDBAB5252C7022D82CDCC07DEB442E60B34D4E,text,「……解…………第26海……」,OK,
174,game_t00173,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,82618C74CC0C73FB1AAB57F8A9C00CD46B520A5455D9CC7B382C12DE46706730,text,但是……从刚才开始听到的这个……是名字？,OK,
175,game_t00174,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,B77D1D9417E2F5E02191E835A4AAF7A0DABF20C857CFA465B183FACCA3092A15,text,「队长，对方在不断报上姓名。应该也能听到我们的声音……」,OK,
176,game_t00175,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,BCF6BDFE6448AC92642CC6B4DEF67A5DBE2732D1FBF04F56DC7C77D8E921D2F3,text,「当然。对他们来说，直到最后一刻都不知道是否真的能会合。」,OK,
177,game_t00176,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,B2A77FA2426ED31397EA527A3E0A79100583603F4AB89981BBFFC0400F238075,text,原来是这样……,OK,
178,game_t00177,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,77FE99799694B350049FE0AF387F121928516765E68C545A9CF1CAEEF213EB71,text,远处有船经过但没被发现，也许也有过这样的情况……,OK,
179,game_t00178,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,3D920A7EDAF5FAA58FADBB26EF258FF86F24B6E807902A4657A0106A43F3ABC4,text,「以防万一，至少留个名字嘛。威尔 Boy，再多学学女人心吧」,OK,
180,game_t00179,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,DC61D3245F9FF194ACC21F67F842F08862B20C4E5686B602B4ACF479EF86A66C,text,「这种事情不分男女吧！」,OK,
181,game_t00180,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,974CDC48DBDA0932C9D408277C0867F7DE19C66174DA1B22BF00F4788CEDB6E2,text,「那就更是如此了。名字就是这么回事啊」,OK,
182,game_t00181,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,DF4BF5A17B0897919E495662169A4A6876173B502CDADA395AE39BEF0F07A179,text,「……了解」,OK,
183,game_t00182,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,A50293DC1139479015C6A1FA9A78D37EBB554F9E15C9C27AFE85618EEB1DB7E2,text,这我明白……但我绝不承认只有名字……！,OK,
184,game_t00183,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,359A894A93FB960617E278386732642A683E4C8B2CA29E825926BA4FC1324688,text,我来帮你。,OK,
185,game_t00184,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,F7EF8CD1F129C2EBAA818EB3CDBF0F049171550A2BCA2B18235B307CD1F3ED7A,text,一定会救你的。,OK,
186,game_t00185,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,1E76DAEFD24C3B79371101D1AF2968917F3B03F8A2970CE266006CF6ACCAE66B,text,「——少尉，马上就到您那里。就这样保持通信——」,OK,
187,game_t00186,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,21FF8683528B203715EA66C7CC1C9BA43146BFC3594579124BD0469BCBF78233,text,找到了……！,OK,
188,game_t00187,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,163A3AE9AF7C75D4F30AC62EE8359A3E3504332BF5EDCFA2DE57AABD37894EDE,text,「目标已通过望远镜确认，你那边情况如何！」,OK,
189,game_t00188,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,C2274A7113EDE417634E9D4487241CB5BF1146FC41ED70946053E9C498396114,text,「——这边也确认了！」,OK,
190,game_t00189,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,554782DF1B4B5045F962878D027C00EC7772897D55F3E489EFD39DFB9DA179AD,text,救命艇！,OK,
191,game_t00190,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,4667342FC9EA0772FA25A47E93C0690F2DA6626164372E8E4531CA3EB2903F4D,text,目印用的染料被撒得到处都是……很好，那个在陆地上也足够有用……！,OK,
192,game_t00191,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,ED9A73EBF840EEAB05D1468A22DAFAA326F7413E95731526B8F88336C3E4D902,text,「真棒啊。这不正是期待已久的‘焕然一新’的景色吗」,OK,
193,game_t00192,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,F87FEDAA35B61FD57A323849D738E1463C8CDA5051D9D6A78BDB135C9B64852D,text,「最高了。有人还活着……没有比这更好的事了！」,OK,
194,game_t00193,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,868890C2BF95EE3BDE7D1D8281DB8FFA175A4772F2A70EA9BB9936410518E592,text,是啊，只要活着……只要能够活下去，就总会有办法的！,OK,
195,game_t00194,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,DBA1D7C080C5C3B3BA655F0513A28F6B4257EB637DB77DB404B265C946EC7779,text,「说得不错威尔巴特。准备着陆」,OK,
196,game_t00195,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,1BD8098EFC5C03C11432D5B10C6A73A03D0D0AB8B2E36991A301B61B5330B86C,text,「好，先出海再右转，飞越一次确认周围情况。别让喷流冲到她——距离100着陆，主起落架步行接近。」,OK,
197,game_t00196,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,CB3C953FDD576514D99DBDD15A06B61A8AC8275900140F2495A2FD2604F761F3,text,「黑刃2了解，距离100着陆，以主脚步行接近」,OK,
198,game_t00197,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,CB44084FEB9D878FE2F9591DDCF0F17361D4FDE74238BE9E0D273B04D71A3E7D,text,别着急……确认情况和地形是基本。,OK,
199,game_t00198,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,16F79382362BA8BC68173CD1B8C1B902B8580EC3E365EED82FFA81A9E06D1B12,text,战术机着陆的瞬间，漂着地点向海面崩塌，这种情况也不是没有。,OK,
200,game_t00199,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,AFAB3972F5A024EBD231F96EC7F93F42B196FE4CB911B22C56C710AF39D758A2,text,这个现场看起来像海滩，所以我觉得没问题……,OK,
201,game_t00200,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,2FDBCEDF6E399DC387D80879D51345AD399DC6F68B8E6E5BE73DD5378850691C,text,「…………！」,OK,
202,game_t00201,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,238F803B60ACFE4820D3B1D6196FA237DA70D81C320BB01D42F83CD187E17BBA,text,那是……人！是幸存者！,OK,
203,game_t00202,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,721A0CFD1EAEA6D5E6AA8C21DD425426E00ADB4E73796CF6E3543D94C0866E95,text,「——队长，已在目标船外直接确认本人——」,OK,
204,game_t00203,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,70C41FF1AA23F6485F1963466603C701B953B8FF2EE22DEE9940DBA794F1843C,text,「黑刃1呼叫索尔蒂基地，发现目标。似乎是容纳数名乘员的救生艇」,OK,
205,game_t00204,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,BA9ADF22A2492CDCD5059B96FFEDF0EEC61424DAD4A870E4D7FD9DBA34D3E2C8,text,「又在船外目视确认一名幸存者。现在前去救援。」,OK,
206,game_t00205,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ＪＦＫオペレーター,E98863C79C6C37F6924B1955A433F8F346AEF4C1A24E003724C2C8D3E6DFA3A9,text,「——索尔蒂基地呼叫黑刃1。确认幸存者，了解。运气真不错啊。」,OK,
207,game_t00206,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,90C5F4C986EE4F332974C053C8FA8F28968E14D2FF9937504D116DAF19B70D68,text,「交给我吧。回去之后也用你的卡狠狠敲你一笔。」,OK,
208,game_t00207,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,64BF50606C8FC83CF8660C16B40A0348C3C883C94FFAC7D3337301AF0E13DBB9,text,能出到船外的话，体力上应该还算稳定。,OK,
209,game_t00208,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,C8734A0D2CD83D47ECBE8347C98633BF7E071835ADB60EC7C619D9FD2912AB06,text,队长的运气或者说手气真是好到离谱啊。,OK,
210,game_t00209,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,FFE3F42ECCFF9964B5A7828671EF795B873377EBC194AC72101659EADD499097,text,「威尔，下来后准备急救包。再从救生包拿紧急输液。」,OK,
211,game_t00210,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,C90370EDD157B79A7A6C9BA1400698A46D158C995A64009ECA807F06A0950C2D,text,「了解——！」,OK,
212,game_t00211,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,B44DECB317AC70D04DCBC70497BE028F88CF9512131828C99944F03751A8CFAF,text,「你没事吧！」,OK,
213,game_t00212,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,C1339D54A395CBE1142F240AEA1CB6C5EBD4AFC494B77CFE8101F794ACDBC4E5,text,「……搞什么，这不是海军陆战队员吗！」,OK,
214,game_t00213,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,CF02C95533A851E888FFEA1447865557341B45A70794C3CBD7FD12BA1FA4994C,text,骗人的吧……在这片广阔的海上，运气好发现的居然是海军陆战队的同伴……！？,OK,
215,game_t00214,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,BB10CE159467C3DC2A75328502076B4E5653F414D142E49D6E1979087784E223,text,队长，这运气可不是一般的好啊！,OK,
216,game_t00215,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,1A9C6E5C34C3C819ABFF88BB13432E7A223ADA146B666D202552ECF36BE887FC,text,「海军陆战队？」,OK,
217,game_t00216,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,FFA992A9C166B65B2E1782B3659DCC2FEC99614E47CFF3CAC54D3E08E3A3B197,text,「哎呀，还真是啊，海军陆战队员，而且还是卫士！神的指引还真不能小看啊」,OK,
