jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
Ｆ分隊全員,F分队全员,contextual,本作；详见使用限制,selected-photonflowers,147,provisional-selected,,仅限完整【说话人】字段；不得用作正文子串替换；来自上一轮暂定专表，不是历史全量基线。
ＨＱ,ＨＱ,contextual,本作；详见使用限制,selected-photonflowers,148,provisional-selected,,仅限完整【说话人】字段；不得用作正文子串替换；来自上一轮暂定专表，不是历史全量基线。
まりも,麻理茉,contextual,EX 各篇,pf-ex-table,2,legacy-table,184,正式称谓证据
タケルちゃん,小武,contextual,EX 各篇,pf-ex-table,3,legacy-table,179,正式称谓证据
醍三郎,醍三郎,contextual,EX 各篇,pf-ex-table,4,legacy-table,143,本篇剧情与全文审核
白銀君,白银同学,contextual,EX 各篇,pf-ex-table,5,legacy-table,89,正式称谓证据
たけるさん,小武哥,contextual,EX 各篇,pf-ex-table,6,legacy-table,45,正式称谓证据
鑑さん,鉴同学／纯夏（按句重组）,contextual,EX 各篇,pf-ex-table,7,legacy-table,43,正式称谓证据；按语境处理
御師匠様,师父,contextual,EX 各篇,pf-ex-table,8,legacy-table,37,本篇人物关系与全文审核
冥夜様,冥夜小姐,contextual,EX 各篇,pf-ex-table,9,legacy-table,32,正式称谓证据
まりもちゃん,小麻（按句重组）,contextual,EX 各篇,pf-ex-table,10,legacy-table,29,正式称谓证据；按语境处理
純夏ちゃん,纯夏,contextual,EX 各篇,pf-ex-table,11,legacy-table,29,正式称谓证据
夕呼先生,夕呼老师（按句省略）,contextual,EX 各篇,pf-ex-table,12,legacy-table,27,正式称谓证据；按语境处理
雷電,雷电,contextual,EX 各篇,pf-ex-table,13,legacy-table,21,本篇剧情与全文审核
御祖父様,祖父大人,contextual,EX 各篇,pf-ex-table,14,legacy-table,17,本篇人物关系与全文审核
白陵,白陵,contextual,EX 各篇,pf-ex-table,15,legacy-table,17,主库术语表
榊さん,榊,contextual,EX 各篇,pf-ex-table,16,legacy-table,14,正式称谓证据
皆琉神威,皆琉神威,contextual,EX 各篇,pf-ex-table,17,legacy-table,14,本篇剧情与全文审核
彩峰さん,彩峰,contextual,EX 各篇,pf-ex-table,18,legacy-table,13,正式称谓证据
月詠さん,月咏,contextual,EX 各篇,pf-ex-table,19,legacy-table,13,正式称谓证据
神代・巴,神代・巴,question,EX 各篇,pf-ex-table,20,legacy-table,13,主库术语表；当前参考表为「神代、巴」，保留历史差异待按语境审定，不覆盖。
鎧衣君,铠衣,contextual,EX 各篇,pf-ex-table,21,legacy-table,13,正式称谓证据
無現鬼道流,无现鬼道流,contextual,EX 各篇,pf-ex-table,22,legacy-table,12,本篇剧情与全文审核
神代・巴・戎,神代・巴・戎,contextual,EX 各篇,pf-ex-table,23,legacy-table,12,主库术语表
壬姫ちゃん,壬姬,contextual,EX 各篇,pf-ex-table,24,legacy-table,10,正式称谓证据
お師匠様,师父,contextual,EX 各篇,pf-ex-table,25,legacy-table,9,本篇人物关系与全文审核
免許皆伝,免许皆传,contextual,EX 各篇,pf-ex-table,26,legacy-table,9,本篇剧情与全文审核
珠瀬さん,珠濑,contextual,EX 各篇,pf-ex-table,27,legacy-table,9,正式称谓证据
千鶴ちゃん,千鹤（按句省略）,contextual,EX 各篇,pf-ex-table,28,legacy-table,8,正式称谓证据；按语境处理
慧ちゃん,慧（按句省略）,contextual,EX 各篇,pf-ex-table,29,legacy-table,7,正式称谓证据；按语境处理
香月先生,香月老师,contextual,EX 各篇,pf-ex-table,30,legacy-table,7,正式称谓证据
おでんまん,关东煮包,contextual,EX 各篇,pf-ex-table,31,legacy-table,6,本篇剧情与全文审核
ソース・醤油事件,酱汁·酱油事件,contextual,EX 各篇,pf-ex-table,32,legacy-table,6,本篇剧情与全文审核
御剣財閥,御剑财阀,contextual,EX 各篇,pf-ex-table,33,legacy-table,6,本篇剧情与全文审核
御館様,老爷,contextual,EX 各篇,pf-ex-table,34,legacy-table,6,本篇人物关系与全文审核
神宮司,神宫司,contextual,EX 各篇,pf-ex-table,35,legacy-table,6,主库术语表
バルジャーノン,Baljarnon,contextual,EX 各篇,pf-ex-table,36,legacy-table,5,本篇剧情与全文审核
御剣冥夜,御剑冥夜,contextual,EX 各篇,pf-ex-table,37,legacy-table,5,主库术语表
球技大会,球类大赛,contextual,EX 各篇,pf-ex-table,38,legacy-table,5,本篇剧情与全文审核
融資,贷款／贷款置换（银行语境）,contextual,EX 各篇,pf-ex-table,39,legacy-table,5,第二遍全文审核
サンタうさぎ,圣诞兔,contextual,EX 各篇,pf-ex-table,40,legacy-table,4,本篇剧情与全文审核
光風霽月,光风霁月,contextual,EX 各篇,pf-ex-table,41,legacy-table,4,本篇剧情与全文审核
家督,家主之位／继承权（按语境）,contextual,EX 各篇,pf-ex-table,42,legacy-table,4,第二遍全文审核
月刊ヤキソバ,《月刊炒面》,contextual,EX 各篇,pf-ex-table,43,legacy-table,4,本篇剧情与全文审核
死合い,死斗,contextual,EX 各篇,pf-ex-table,44,legacy-table,4,第二遍全文审核
オグラグッディメン,豆沙超人,contextual,EX 各篇,pf-ex-table,45,legacy-table,3,用户审定
ナノストップ,Nano Stop,contextual,EX 各篇,pf-ex-table,46,legacy-table,3,本篇剧情与全文审核
ラクロス,长曲棍球,contextual,EX 各篇,pf-ex-table,47,legacy-table,3,本篇剧情与全文审核
冥夜ちゃん,冥夜,contextual,EX 各篇,pf-ex-table,48,legacy-table,3,正式称谓证据
反重力乃嵐,反重力之岚,contextual,EX 各篇,pf-ex-table,49,legacy-table,3,本篇剧情与全文审核
宇宙乃雷,宇宙之雷,contextual,EX 各篇,pf-ex-table,50,legacy-table,3,本篇剧情与全文审核
月の輪,月之轮,contextual,EX 各篇,pf-ex-table,51,legacy-table,3,本篇剧情与全文审核
武様,武先生,contextual,EX 各篇,pf-ex-table,52,legacy-table,3,正式称谓证据
マイルドクルー横幅,竖滨 MILD CREW 水上乐园,contextual,EX 各篇,pf-ex-table,53,legacy-table,2,用户审定
月刊トリ,《月刊鸟类》,contextual,EX 各篇,pf-ex-table,54,legacy-table,2,本篇剧情与全文审核
白銀武,白银武,contextual,EX 各篇,pf-ex-table,55,legacy-table,2,主库术语表
白陵大学付属柊学園,白陵大学附属柊学园,contextual,EX 各篇,pf-ex-table,56,legacy-table,2,本篇剧情与全文审核
真那様,真那大人,contextual,EX 各篇,pf-ex-table,57,legacy-table,2,本篇人物关系与全文审核
神宮司先生,神宫司老师,contextual,EX 各篇,pf-ex-table,58,legacy-table,2,正式称谓证据
醍三郎殿,醍三郎大人,contextual,EX 各篇,pf-ex-table,59,legacy-table,2,本篇人物关系与全文审核
ＴＱアームズ,TQ Arms,contextual,EX 各篇,pf-ex-table,60,legacy-table,2,本篇剧情与全文审核
YOKOHAMAスカイウォーカー,YOKOHAMA Sky Walker,contextual,EX 各篇,pf-ex-table,61,legacy-table,1,本篇剧情与全文审核
たけるさんのしっぽ,小武哥的尾巴,contextual,EX 各篇,pf-ex-table,62,legacy-table,1,本篇剧情与全文审核
ゾエさん,老副,contextual,EX 各篇,pf-ex-table,63,legacy-table,1,用户审定
タケルちゃんといっしょ！,和小武在一起！,contextual,EX 各篇,pf-ex-table,64,legacy-table,1,本篇剧情与全文审核
ドリルミルキィパンチ,钻头牛奶拳,contextual,EX 各篇,pf-ex-table,65,legacy-table,1,本篇剧情与全文审核
バルゴ,巴尔戈,contextual,EX 各篇,pf-ex-table,66,legacy-table,1,本篇剧情与全文审核
其の名はタケル,其名小武,contextual,EX 各篇,pf-ex-table,67,legacy-table,1,本篇剧情与全文审核
地獄坂,地狱坡,contextual,EX 各篇,pf-ex-table,68,legacy-table,1,本篇剧情与全文审核
宇宙書記長ゴルバン,宇宙书记长戈尔班,contextual,EX 各篇,pf-ex-table,69,legacy-table,1,本篇剧情与全文审核
彩峰慧,彩峰慧,contextual,EX 各篇,pf-ex-table,70,legacy-table,1,主库术语表
御学友記念金貨,同窗纪念金币,contextual,EX 各篇,pf-ex-table,71,legacy-table,1,本篇剧情与全文审核
我が名は冥夜,吾名冥夜,contextual,EX 各篇,pf-ex-table,72,legacy-table,1,本篇剧情与全文审核
晦,晦,contextual,EX 各篇,pf-ex-table,73,legacy-table,1,本篇剧情与全文审核
朧月,胧月,contextual,EX 各篇,pf-ex-table,74,legacy-table,1,本篇剧情与全文审核
柏木さん,柏木,contextual,EX 各篇,pf-ex-table,75,legacy-table,1,正式称谓证据
柏木晴子,柏木晴子,contextual,EX 各篇,pf-ex-table,76,legacy-table,1,主库术语表
桜の花が咲くまえに,樱花盛开之前,contextual,EX 各篇,pf-ex-table,77,legacy-table,1,本篇剧情与全文审核
榊千鶴,榊千鹤,contextual,EX 各篇,pf-ex-table,78,legacy-table,1,主库术语表
橘町,橘町,contextual,EX 各篇,pf-ex-table,79,legacy-table,1,本篇剧情与全文审核
珠瀬壬姫,珠濑壬姬,contextual,EX 各篇,pf-ex-table,80,legacy-table,1,主库术语表
珠瀬様,珠濑小姐,contextual,EX 各篇,pf-ex-table,81,legacy-table,1,本篇人物关系与全文审核
白秋祭,白秋祭,contextual,EX 各篇,pf-ex-table,82,legacy-table,1,本篇剧情与全文审核
白銀……食べてる？,白银……在吃吗？,contextual,EX 各篇,pf-ex-table,83,legacy-table,1,用户审定
