jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
シアトル,西雅图,candidate,010_プロローグ_012_プロローグ２　ニュース概況 / 020_２００５年１２月０１日（木）_020_インタビュー後半 / 020_２００５年１２月０１日（木）_021_格納庫にて / 060_２００５年１２月０５日（月）_061_プラント警備 / 060_２００５年１２月０５日（月）_062_孤児施設 / 080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 100_２００５年１２月１０日（土）_102_まりもと食事 / 110_２００５年１２月１１日（日）_110_生産プラントで決意する響 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場 / 120_２００５年１２月２２日（木）_123_悠陽登場 / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_132_作戦展開・まりもと駒木 / 120_２００５年１２月２２日（木）_135_響吶喊 / 120_２００５年１２月２２日（木）_144_プラント内、合流 / 120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_157_悠陽宿舎にて密談,mixed,113,unscoped,36,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シェルベリ,谢尔贝里,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,mixed,116,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョン・Ｆ・ケネディ,约翰·F·肯尼迪,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,mixed,129,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ステーション,站位,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと,mixed,136,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
センサー,传感器,candidate,120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明 / 120_２００５年１２月２２日（木）_131_序盤戦 / 120_２００５年１２月２２日（木）_133_総攻撃開始 / 150_２００５年１２月２４日（土）_156_ラファールの中,mixed,142,unscoped,11,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
タイプ,类型,candidate,050_２００５年１２月０４日（日）_059_龍浪と律子 / 060_２００５年１２月０５日（月）_060_プラントへ向かう道 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 190_エピローグ_190_斑鳩登場,mixed,146,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
タコマ,塔科马,candidate,060_２００５年１２月０５日（月）_061_プラント警備 / 110_２００５年１２月１１日（日）_111_同時刻・律子と雫 / 120_２００５年１２月２２日（木）_128_プラントへの出撃 / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍,mixed,147,unscoped,6,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
テメェ,你这混蛋,candidate,030_２００５年１２月０２日（金）_030_悪夢　大陸放浪,mixed,159,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
データリンク,数据链,candidate,080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 120_２００５年１２月２２日（木）_133_総攻撃開始 / 120_２００５年１２月２２日（木）_138_生産プラントに侵入した響 / 150_２００５年１２月２４日（土）_158_日米同盟ＶＳ仏加連合,mixed,168,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
トラブル,麻烦,candidate,060_２００５年１２月０５日（月）_060_プラントへ向かう道 / 060_２００５年１２月０５日（月）_061_プラント警備 / 090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事,mixed,170,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイトオウル,夜枭,candidate,050_２００５年１２月０４日（日）_057_律子と特訓 / 120_２００５年１２月２２日（木）_134_窮地,mixed,176,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス,黑刃,candidate,080_２００５年１２月０８日（木）_084_シミュレーションバトル,mixed,178,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス・リード,黑刃长机,candidate,150_２００５年１２月２４日（土）_160_ブラックナイヴス,mixed,179,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ナイヴス１,黑刃1,candidate,080_２００５年１２月０８日（木）_084_シミュレーションバトル,mixed,180,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハワイ,夏威夷,candidate,030_２００５年１２月０２日（金）_032_食堂 / 080_２００５年１２月０８日（木）_086_米軍デブリーフィング / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_159_悠陽と響 / 150_２００５年１２月２４日（土）_166_日米会議 / 150_２００５年１２月２４日（土）_172_現地へ向かう響,mixed,190,unscoped,11,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ハンター,猎人,candidate,120_２００５年１２月２２日（木）_147_プラント外３島嶼地区 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_171_ウォーケンの苦悩,mixed,191,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン,巴比伦,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 100_２００５年１２月１０日（土）_102_まりもと食事 / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,mixed,201,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
バビロン作戦,巴比伦作战,candidate,090_２００５年１２月０９日（金）_093_丘の上にてエレンと / 120_２００５年１２月２２日（木）_121_レセプション・ウォーケン登場,mixed,202,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ヒル中尉,希尔中尉,candidate,080_２００５年１２月０８日（木）_086_米軍デブリーフィング,mixed,207,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フェザント,雉鸡,candidate,120_２００５年１２月２２日（木）_134_窮地,mixed,223,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス,刘易斯堡,candidate,030_２００５年１２月０２日（金）_032_食堂 / 050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング / 120_２００５年１２月２２日（木）_128_プラントへの出撃 / 150_２００５年１２月２４日（土）_152_格納庫にて待機する響,mixed,228,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス基地,刘易斯堡基地,candidate,030_２００５年１２月０２日（金）_032_食堂 / 120_２００５年１２月２２日（木）_128_プラントへの出撃,mixed,229,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フォートルイス米軍基地,刘易斯堡美军基地,candidate,050_２００５年１２月０４日（日）_058_シミュレーター特訓後のデブリーフィング,mixed,230,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
フランス軍,法军,candidate,120_２００５年１２月２２日（木）_129_同時刻：米軍サイド / 150_２００５年１２月２４日（土）_150_プラント脱出後、米軍と日本軍 / 150_２００５年１２月２４日（土）_162_駒木の苦悩 / 150_２００５年１２月２４日（土）_176_駒木の反応,mixed,238,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブラックナイヴス,黑刃,candidate,120_２００５年１２月２２日（木）_135_響吶喊,mixed,247,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ブリーフィング,简报,candidate,080_２００５年１２月０８日（木）_083_日米共同演習シミュレーション / 120_２００５年１２月２２日（木）_127_ブリーフィングルームにて作戦説明,mixed,254,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
