"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"105","pm:static:photonmelodies11.rio.002:1544313288:00221944","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","","…<03>…<03>なんて、<03>ワケわかんない条件持ち出すから。<01>","…<03>…<03>还抛出这种，<03>让人摸不着头脑的条件。<01>"
"106","pm:static:photonmelodies11.rio.002:1544313288:00222088","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","一同","【一同】「こんにちはー！！」<01>","【众人】「你们好――！！」<01>"
"107","pm:static:photonmelodies11.rio.002:1544313288:00222172","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","神代・巴・戎","【神代・巴・戎】「よくもまあぬけぬけといらっしゃいませーーー！！」<01>","【神代、巴、戎】「还真敢若无其事地光临啊——！！」<01>"
"108","pm:static:photonmelodies11.rio.002:1544313288:00222370","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","神代・巴・戎","【神代・巴・戎】「真那様痛いーー」<01>","【神代、巴、戎】「真那大人，好痛――」<01>"
"109","pm:static:photonmelodies11.rio.002:1544313288:00222512","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","月詠","【月詠】「皆様、<03>本日はようこそいらっしゃいました。
厨房にご案内致しますので、<03>どうぞお上がり下さい」<01>","【月咏】「各位，<03>欢迎今天光临。
我这就带各位前往厨房，<03>请进吧。」<01>"
"110","pm:static:photonmelodies11.rio.002:1544313288:00222836","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「な、<03>なんだこりゃあ！！！」<01>","【武】「这、<03>这是什么鬼啊！！！」<01>"
"111","pm:static:photonmelodies11.rio.002:1544313288:00222936","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「遅かったわね、<03>あんたたち。
ここが今日の決戦の舞台よっ！！」<01>","【夕呼】「你们几个来得可真慢。<03>
这里就是今天决战的舞台！！」<01>"
"112","pm:static:photonmelodies11.rio.002:1544313288:00223184","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","冥夜","【冥夜】「ほう…<03>…<03>こんな場所があったとは…<03>…<03>」<01>","【冥夜】「哦…<03>…<03>没想到还有这种地方…<03>…<03>」<01>"
"113","pm:static:photonmelodies11.rio.002:1544313288:00223366","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","千鶴","【千鶴】「…<03>…<03>御剣さん、<03>自分の家じゃないの？」<01>","【千鹤】「…<03>…<03>御剑同学，<03>这不是你自己家吗？」<01>"
"114","pm:static:photonmelodies11.rio.002:1544313288:00223524","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","悠陽","【悠陽】「そうなのですが、<03>まだ越して間もなく、<03>全ての部屋を把握仕切れてはいないのです」<01>","【悠阳】「确实如此，<03>只是我们才搬来不久，<03>还没完全弄清楚所有房间的情况。」<01>"
"115","pm:static:photonmelodies11.rio.002:1544313288:00223896","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「使わない部屋なんか作るなよぉ…<03>…<03>しかし、<03>このセット…<03>…<03>どこかで見たことあるような…<03>…<03>」<01>","【武】「别建不用的房间啊…<03>…<03>不过，<03>这套布景…<03>…<03>总觉得好像在哪见过…<03>…<03>」<01>"
"116","pm:static:photonmelodies11.rio.002:1544313288:00224340","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「鋭いわね白銀。
そう、<03>今日の料理対決は『愛エク』ルールで行って貰うわっ！！」<01>","【夕呼】「挺敏锐嘛，白银。
没错，<03>今天的厨艺对决就按“爱逃”规则来！！」<01>"
"117","pm:static:photonmelodies11.rio.002:1544313288:00224724","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","冥夜","【冥夜】「愛…<03>…<03>エク？　なんですかそれは？」<01>","【冥夜】「爱…<03>…<03>逃？　那是什么？」<01>"
"118","pm:static:photonmelodies11.rio.002:1544313288:00224898","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「『愛のエクソダス』って料理番組しらない？」<01>","【夕呼】「你们没听说过《爱的出逃》这个烹饪节目吗？」<01>"
"119","pm:static:photonmelodies11.rio.002:1544313288:00225104","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","悠陽","【悠陽】「エクソダス…<03>…<03>何処から逃げ出す、<03>のですか？」<01>","【悠阳】「所谓出逃…<03>…<03>究竟是要从哪里<03>逃出去呢？」<01>"
"120","pm:static:photonmelodies11.rio.002:1544313288:00225330","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","壬姫","【壬姫】「そう！　何人かのゲストが料理を作って審査員に食べて貰うんだけど…<03>…<03>」<01>","【壬姬】「对！　就是几位嘉宾做菜给评审吃…<03>…<03>」<01>"
"121","pm:static:photonmelodies11.rio.002:1544313288:00225658","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","慧","【慧】「その料理がゲロマズ…<03>…<03>」<01>","【慧】「可做出来的菜会难吃到让人想吐…<03>…<03>」<01>"
"122","pm:static:photonmelodies11.rio.002:1544313288:00225782","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","純夏","【純夏】「食べた審査員がほぼ例外なく軒並み口を押さえてスタジオから逃げ出すっていう、<03>恐怖の番組なんだよ」<01>","【纯夏】「评审吃过以后几乎无一例外，都会捂着嘴逃出演播室，<03>就是这么一个恐怖的节目哦。」<01>"
"123","pm:static:photonmelodies11.rio.002:1544313288:00226252","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「ちなみにたまにある例外ってのは、<03>ぶっ倒れちまって逃げたくても無理なヤツのことだ」<01>","【武】「顺带一提，偶尔也有例外，<03>那就是直接倒下，想逃也逃不了的家伙。」<01>"
"124","pm:static:photonmelodies11.rio.002:1544313288:00226598","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","千鶴","【千鶴】「本当は食べた料理に点数を付けなくちゃいけないんだけど…<03>…<03>点数のついたゲストって…<03>…<03>いるの？」<01>","【千鹤】「本来应该要给吃过的菜打分才对…<03>…<03>可是，真有哪个嘉宾的菜…<03>…<03>得到过分数吗？」<01>"
"125","pm:static:photonmelodies11.rio.002:1544313288:00227024","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","冥夜","【冥夜】「何故そんなことになる？　ゲロマズとは何だ？」<01>","【冥夜】「为何会变成那样？　难吃到反胃是什么意思？」<01>"
"126","pm:static:photonmelodies11.rio.002:1544313288:00227202","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「ゲロマズってのはな、<03>まあ…<03>…<03>ゲロ吐くほど不味いって意味だと思ってくれ」<01>","【武】「所谓难吃到反胃啊，<03>这个嘛…<03>…<03>你就理解成难吃到会让人吐吧。」<01>"
"127","pm:static:photonmelodies11.rio.002:1544313288:00227536","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","柏木","【柏木】「みんな料理が下手過ぎて、<03>人間の食べられるものが完成しないんだよ。
だから点数だって付くわけ無い」<01>","【柏木】「大家做菜都太差了，<03>根本做不出人能吃的东西。
所以当然不可能得到分数。」<01>"
"128","pm:static:photonmelodies11.rio.002:1544313288:00227942","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","美琴","【美琴】「そこが不思議なんだよね～。
ナマで食べられるものを食べてるだけで、<03>どうして吐いちゃうんだろう…<03>…<03>」<01>","【美琴】「奇怪的就是这里啊～。
明明只是吃了能生吃的东西，<03>为什么会吐呢…<03>…<03>」<01>"
"129","pm:static:photonmelodies11.rio.002:1544313288:00228392","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「おまえ、<03>生きてるウナギをブツ切りにして飯の上に乗せただけで『うな丼』って…<03>…<03>食えるのか？」<01>","【武】「你啊，<03>把活鳗鱼剁成块往饭上一放，就敢管它叫‘鳗鱼饭’…<03>…<03>那东西你吃得下吗？」<01>"
"130","pm:static:photonmelodies11.rio.002:1544313288:00228670","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","美琴","【美琴】「確かにうな丼ではないかもしれないけど、<03>蛇なんかに比べたら、<03>ボクはそっちの方がいいけどなあ…<03>…<03>」<01>","【美琴】「确实也许不能算鳗鱼饭，<03>不过比起蛇之类的，<03>我还是觉得那个更好啊…<03>…<03>」<01>"
"131","pm:static:photonmelodies11.rio.002:1544313288:00229012","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「比較対象が明らかに間違ってるぞ」<01>","【武】「比较对象明显不对吧。」<01>"
"132","pm:static:photonmelodies11.rio.002:1544313288:00229152","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","冥夜","【冥夜】「確かにそれは…<03>…<03>逃げだしたくなる気持ちもわかる…<03>…<03>」<01>","【冥夜】「那确实…<03>…<03>也难怪他们会想逃了…<03>…<03>」<01>"
"133","pm:static:photonmelodies11.rio.002:1544313288:00229402","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","悠陽","【悠陽】「想像したくない光景ですわね…<03>…<03>」<01>","【悠阳】「真是不愿想象的景象呢…<03>…<03>」<01>"
"134","pm:static:photonmelodies11.rio.002:1544313288:00229570","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「けど先生、<03>『愛エク』ルールってことは、<03>つまり…<03>…<03>…<03>…<03>みんながゲストですよね？」<01>","【武】「不过老师，<03>既然是‘爱逃’规则，<03>也就是说…<03>…<03>…<03>…<03>大家都是嘉宾吧？」<01>"
"135","pm:static:photonmelodies11.rio.002:1544313288:00229914","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「そうよ」<01>","【夕呼】「没错。」<01>"
"136","pm:static:photonmelodies11.rio.002:1544313288:00229980","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「ちなみに審査員は誰ですか？」<01>","【武】「顺便问一下，评审是谁？」<01>"
"137","pm:static:photonmelodies11.rio.002:1544313288:00230114","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「またまたあ、<03>とぼけちゃって～～」<01>","【夕呼】「又来了，<03>还跟我装傻～～」<01>"
"138","pm:static:photonmelodies11.rio.002:1544313288:00230270","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「ふぐ…<03>…<03>。
予想通りですか」<01>","【武】「唔…<03>…<03>。
果然不出所料啊。」<01>"
"139","pm:static:photonmelodies11.rio.002:1544313288:00230420","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","純夏","【純夏】「大丈夫だよタケルちゃん！　あんなに酷いもの作るわけないじゃん！」<01>","【纯夏】「没事的，小武！　我们才不会做出那么难吃的东西呢！」<01>"
"140","pm:static:photonmelodies11.rio.002:1544313288:00230678","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","武","【武】「どの口がそんなこと言うんだ？」<01>","【武】「这话亏你说得出口啊？」<01>"
"141","pm:static:photonmelodies11.rio.002:1544313288:00230818","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","純夏","【純夏】「ひーどーいー！！　毎日お弁当作ってるじゃん！！」<01>","【纯夏】「好――过――分――！！　我每天都在做便当啊！！」<01>"
"142","pm:static:photonmelodies11.rio.002:1544313288:00231010","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「白銀ぇ、<03>そういう詮索は白けるからやめなさい。
潔く諦めるのが審査員の最初の仕事よ、<03>どうせ逃げられないんだから」<01>","【夕呼】「白银，<03>问这种事太扫兴了，给我打住。
干脆认命才是评审的第一项工作，<03>反正你也逃不掉。」<01>"
"143","pm:static:photonmelodies11.rio.002:1544313288:00231488","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","夕呼","【夕呼】「それじゃ、<03>今日のテーマを発表するわ！！」<01>","【夕呼】「那么，<03>我要公布今天的主题了！！」<01>"
"144","pm:static:photonmelodies11.rio.002:1544313288:00231682","photonmelodies11.rio.002","crsa:photonmelodies11.rio.002@1544313288","","テーマは「中華丼」。
あの夕呼先生にしては無難なところを選んだと思うが、<03>オレに死なれちゃまずいと、<03>一応は気遣ってくれたんだろう。<01>","主题是“中华盖饭”。
以夕呼老师的作风来说，这个选题算是相当稳妥了。<03>大概她多少也顾虑到，<03>要是把我吃死了可不好吧。<01>"
