"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"93","pf:static:photonflowers11.rio.002:199353776:00039199","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","最早『一般教育』などという贅沢が許されない未来が、<03>すぐそこまで来ているのだ。<01>","一个再也不容许『普通教育』这般奢侈的未来，<03>已经近在眼前。<01>"
"94","pf:static:photonflowers11.rio.002:199353776:00039479","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","だが…<03>…<03>そんな未来は私の望むものではなかった。<01>","可是……<03>……<03>那样的未来并不是我想要的。<01>"
"95","pf:static:photonflowers11.rio.002:199353776:00039611","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","――全ての不幸は無知から始まる。<0A>教育こそが人類に与えられた最強の武器なのだ。<01>","——一切不幸都始于无知。<0A>教育才是赋予人类的最强武器。<01>"
"96","pf:static:photonflowers11.rio.002:199353776:00039959","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","私が教職を目指す切っ掛けとなった人物の言葉だ。<01>","这是促使我立志成为教师的那个人说过的话。<01>"
"97","pf:static:photonflowers11.rio.002:199353776:00040119","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","その人物は、<03>かつて私が通っていた公立中等学校の英語教師だった。<01>","那个人曾是我就读的公立中等学校的英语老师。<01>"
"98","pf:static:photonflowers11.rio.002:199353776:00040323","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","彼の授業は哲学的な話に逸脱する事が多く、<03>一部の級友には退屈だと不評を買っていた。<01>","他的课经常跑题，变成哲学方面的谈话，<03>一部分同学嫌这些内容枯燥，对他颇有微词。<01>"
"99","pf:static:photonflowers11.rio.002:199353776:00040671","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","だが、<03>心の深淵や人間の無限の可能性を肯定的に説くその内容に、<03>私を含め、<03>多くの者が感銘を受けていた。<01>","不过，<03>他总是积极地讲述心灵的深邃与人的无限可能，<03>包括我在内，<03>许多人都深受触动。<01>"
"100","pf:static:photonflowers11.rio.002:199353776:00041089","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","そして大陸での戦闘激化を受ける形で改正教育基本法が施行され、<03>その翌年、<03>私は中等学校を卒業した。<01>","后来，随着大陆战事加剧，修订后的《教育基本法》开始施行，<03>而在第二年，<03>我从中等学校毕业。<01>"
"101","pf:static:photonflowers11.rio.002:199353776:00041455","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","進学した高等学校では、<03>法改正に則した軍事色の強い教育課程を履修したが、<03>その内容に違和感を覚える度に彼の言葉が心に甦った。<01>","升入高等学校后，<03>我修习了依照修法内容制定、军事色彩浓厚的课程，<03>每当对这些内容感到不对劲，他的话便会重新浮现在我心中。<01>"
"102","pf:static:photonflowers11.rio.002:199353776:00041927","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","――語学、<03>芸術、<03>歴史、<03>風俗…<03>…<03>何であれ、<03>相手を知ることで相互理解は深まり、<03>疑心暗鬼は解消される。<01>","——语言、<03>艺术、<03>历史、<03>风俗……<03>……<03>无论是什么，<03>只要了解对方，就能加深相互理解，<03>消除彼此的猜忌。<01>"
"103","pf:static:photonflowers11.rio.002:199353776:00042451","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","彼が唱えた、<03>教育による平和的な相互融和…<03>…<03>人間が相手であれば、<03>決して絵空事ではなかったはずだ。<01>","他所倡导的、<03>通过教育实现的和平互融……<03>……<03>只要对方是人，<03>那就绝不会只是空想。<01>"
"104","pf:static:photonflowers11.rio.002:199353776:00042841","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","だが、<03>明かな敵意を持って襲い掛かってくる異星起源の生命体が相手では、<03>そんな悠長な事を言っていられないのも現実だ。<01>","然而，<03>面对怀着明确敌意向我们袭来的异星起源生命体，<03>现实也确实容不得我们再从容地谈论这些。<01>"
"105","pf:static:photonflowers11.rio.002:199353776:00043227","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","追いつめられつつある人類は、<03>その武器を棄てようとしていた。<0A>すべての『教育』を生存のためのものに変えつつあるのだ。<01>","被逼入绝境的人类，<03>正在试图舍弃这件武器。<0A>一切『教育』都在逐渐转变成只为生存服务的东西。<01>"
"106","pf:static:photonflowers11.rio.002:199353776:00043913","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","私個人は戦争を肯定しない。<0A>だが、<03>異星生物による侵略は決して容認できるものではない。<01>","就个人而言，我并不认同战争。<0A>但是，<03>异星生物的侵略也绝不能容忍。<01>"
"107","pf:static:photonflowers11.rio.002:199353776:00044289","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","まして、<03>人類の英知を継承するための『教育』がそのせいで棄て去られるのであれば尚更だ。<01>","更何况，<03>如果连用于传承人类智慧的『教育』都要因此遭到舍弃，那就更不能容忍。<01>"
"108","pf:static:photonflowers11.rio.002:199353776:00044553","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","義憤に駆られた私は大学を辞め、<03>帝国陸軍横浜衛士学校の門を叩いた。<01>","在义愤的驱使下，我从大学退学，<03>叩响了帝国陆军横滨卫士学校的大门。<01>"
"109","pf:static:photonflowers11.rio.002:199353776:00044939","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","真の意味での『教育』を必要とする社会を、<03>いつの日か取り戻すために。<01>","为了有朝一日，<03>重新找回那个需要真正意义上『教育』的社会。<01>"
"110","pf:static:photonflowers11.rio.002:199353776:00045181","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","自分が望む未来を人任せにしたくなかったのだ。<01>","我不想把自己期望的未来交给别人。<01>"
"111","pf:static:photonflowers11.rio.002:199353776:00045351","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","新井","【新井】「――おい神宮司、<03>やけに遅かったじゃねえか」<01>","【新井】「——喂，神宫司，<03>你怎么慢得出奇啊。」<01>"
"112","pf:static:photonflowers11.rio.002:199353776:00045545","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","にやけ顔で新井が話しかけてきた。<01>","新井一脸坏笑地过来跟我搭话。<01>"
"113","pf:static:photonflowers11.rio.002:199353776:00045679","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","離れたところからわざわざ文句を言いにくるとは…<03>…<03>暇な奴だ。<01>","竟然还特意从远处跑来找碴……<03>……<03>这家伙真闲。<01>"
"114","pf:static:photonflowers11.rio.002:199353776:00045931","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","新井","【新井】「頼むから脚引っ張らないでくれよ、<03>オイ。<0A>お前のせいでオレ達の班に罰則が付いたらどうしてくれるんだ？」<01>","【新井】「拜托你别拖后腿了，<03>喂。<0A>要是因为你害我们班挨罚，你打算怎么办？」<01>"
"115","pf:static:photonflowers11.rio.002:199353776:00046315","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","まりも","【まりも】「…<03>…<03>…<03>…<03>」<01>","【麻理茉】「……<03>……<03>……<03>……<03>」<01>"
"116","pf:static:photonflowers11.rio.002:199353776:00046399","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","新井は同期の訓練兵だ。<0A>それと同時に私の班の班長でもある。<01>","新井是与我同期的训练兵。<0A>同时也是我们班的班长。<01>"
"117","pf:static:photonflowers11.rio.002:199353776:00046563","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","射撃、<03>格闘、<03>あらゆる技量は訓練部隊の中で最高。<0A>ただし、<03>性格は最低最悪だ。<01>","射击、<03>格斗，以及各种技能都在训练部队中名列第一。<0A>不过，<03>性格却恶劣到了极点。<01>"
"118","pf:static:photonflowers11.rio.002:199353776:00046947","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","この男…<03>…<03>極度の男尊女卑野郎なのだ。<01>","这个男人……<03>……<03>是个极端重男轻女的混蛋。<01>"
"119","pf:static:photonflowers11.rio.002:199353776:00047117","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","女の私が同じ訓練兵であることが不満らしく、<03>事あるごとに因縁をつけて絡んでくる。<01>","他似乎很不满身为女性的我和他一样都是训练兵，<03>动不动就找茬纠缠我。<01>"
"120","pf:static:photonflowers11.rio.002:199353776:00047499","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","新井","【新井】「まさかと思うがお前…<03>…<03>この程度でバテたんじゃねえだろうな？」<01>","【新井】「我说你……<03>……<03>该不会这点训练就把你累趴下了吧？」<01>"
"121","pf:static:photonflowers11.rio.002:199353776:00047707","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","まりも","【まりも】「…<03>…<03>…<03>…<03>」<01>","【麻理茉】「……<03>……<03>……<03>……<03>」<01>"
"122","pf:static:photonflowers11.rio.002:199353776:00047777","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","新井は１番最初にスタートしたので、<03>十分回復しているのだろう。<0A>良く口が回る。<01>","新井第一个出发，<03>现在应该已经充分恢复了。<0A>难怪这么能说。<01>"
"123","pf:static:photonflowers11.rio.002:199353776:00048071","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","頼むから自分の位置に戻ってくれ…<03>…<03>そして私を休ませてくれ…<03>…<03>。<01>","拜托你回自己的位置去吧……<03>……<03>然后让我好好休息一会儿……<03>……<03>。<01>"
"124","pf:static:photonflowers11.rio.002:199353776:00048241","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","新井","【新井】「お前は足手まといだって何度言ったらわかるんだ？　女は大人しく後方に引っ込んでりゃいいんだ」<01>","【新井】「要我说多少遍你才明白自己是个累赘？女人就该老老实实退到后方去。」<01>"
"125","pf:static:photonflowers11.rio.002:199353776:00048657","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","まりも","【まりも】「…<03>…<03>…<03>…<03>」<01>","【麻理茉】「……<03>……<03>……<03>……<03>」<01>"
"126","pf:static:photonflowers11.rio.002:199353776:00048727","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","新井","【新井】「フライパンや包丁は、<03>小銃なんかよりずっと軽いぜ？」<01>","【新井】「平底锅和菜刀，<03>可比步枪轻多了吧？」<01>"
"127","pf:static:photonflowers11.rio.002:199353776:00048953","photonflowers11.rio.002","crsa:photonflowers11.rio.002@199353776","","周囲の訓練兵達が新井の言葉につられ、<03>へらへらと力なく笑う。<01>","周围的训练兵被新井带动，<03>也有气无力地嘿嘿笑了起来。<01>"
