call_order,id,egpack,scene,speaker_jp,jp_text,cn_text,review_status,audit_flags
131,game_t00130,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,遺体が回収できるだけでも御の字と言えば御の字だが、\w最悪それすらなく、\w空の船が漂着してることもある…\w…\w。,遗体能够回收就已经算是万幸了，但最坏的情况下连这都没有，空船漂来的情况也有……,OK,
132,game_t00131,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,いや…\w…\w最悪の予想をするのはやめよう。,不……还是不要做最坏的打算了。,OK,
133,game_t00132,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,これは過剰な期待じゃない、\w『希望』だ――！,这不是过分的期待，是‘希望’——！,OK,
134,game_t00133,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「そろそろ直接交信圏内のはずだ、\w一旦高度上げるよ――呼び出しを続けな」,「差不多该到直接通信圈内了，我先升高高度——继续呼叫。」,OK,
135,game_t00134,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「了解」,「了解。」,OK,
136,game_t00135,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,この高度、\w未だに尻がむずむずする。,这个高度，屁股还在发痒。,OK,
137,game_t00136,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,光線級に脅えてた頃なら、\w演習以外でこんな高度を取るのは自殺行為だった…\w…,害怕光线级的时候，演习以外飞到这种高度简直是自杀行为……,OK,
138,game_t00137,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,…\w…\wそれが今や完全に実用域。,那现在已完全进入实用领域。,OK,
139,game_t00138,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,『高度を稼いで水平線を遠くする』――あの日以来、\wそれが唯一残された通信距離の拡大方法だからな。,『提高高度，让地平线变远』——自那天以来，这是唯一剩下的扩大通信距离的方法。,OK,
140,game_t00139,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「相手が出たら得意の漫談を披露しとけ」,「对方出现的话就展示拿手的漫谈吧」,OK,
141,game_t00140,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「――了解。…\w…\wって隊長、\w漫談は小官の得意とするところではありませんが…\w…\w。大体こんな時に――」,「——了解。……不过队长，说相声可不是我的强项……再说这种时候——」,OK,
142,game_t00141,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「――おまえの得手不得手なんざ聞いてないんだよ。大真面目な話だ。見な」,「——我没问你擅不擅长。这话很认真。你看。」,OK,
143,game_t00142,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「信号強度から見てもでかい船じゃない。救命ボートか何かだ」,「从信号强度来看也不是大船。是救生艇之类的吧。」,OK,
144,game_t00143,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「あ…\w…\wそういう事、\wですか。了解」,「啊……是这样啊。了解」,OK,
145,game_t00144,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「分かったか、\w言ってみな」,「明白了吗，说说看」,OK,
146,game_t00145,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「――は。相手はごく少数、\wあるいは単独。何日、\wいや何週間孤立してたかも不明。音声が途切れればそれだけで不安を与える、\wと思われます」,「――是。对方人数极少，或者只有一人。已经孤立了几天，甚至几周也不明。声音一旦中断，光是这样就会让他们不安，我认为是这样」,OK,
147,game_t00146,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,俺自身は遭難したことなんて無いが、\w海上で孤立する不安ってのは相当なものだろう。,我自身虽然从未遭遇过海难，但在海上孤立无援的不安感想必相当强烈吧。,OK,
148,game_t00147,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,途切れずに話しかけ続けるってのは、\w確かにこういう場合の基本ではある。,不间断地持续搭话，确实是这种情况下的基本做法。,OK,
149,game_t00148,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「そういう事だ。一発で正解なら\nリコリスキャンディをくれてやったのにな」,「就是这样。如果一次就答对的话，我就给你甘草糖了」,OK,
150,game_t00149,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,…\w…\wでも、\w隊長の言い方はホント分かりづらいんだよ。俺にセンスが無いだけといえばそれまでだが。,但是，队长的说法真的很难懂。虽然也可以说只是我没有品味。,OK,
151,game_t00150,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「面目ありません――音声通信を開始します」,「抱歉——开始声音通信」,OK,
152,game_t00151,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,頼むぜ、\w誰か…\w…\w！,拜托了，谁……！,OK,
153,game_t00152,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「こちら米国海兵隊第３１８戦術歩行戦闘機隊\n『ブラック・ナイヴス』、\w救難信号を受信しました。\n聞こえていたら応答願います」,「这里是美国海军陆战队第318战术步行战斗机队『黑刃』，收到求救信号。如能收到，请回复」,OK,
154,game_t00153,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「こちら米国海兵隊第３１８戦術歩行戦闘機隊\n『ブラック・ナイヴス』、\w救難信号を受信しました。\n聞こえていたら応答願います」,「这里是美国海军陆战队第318战术步行战斗机队『黑刃』，收到求救信号。如能收到，请回复」,OK,
155,game_t00154,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,返信なし――,没有回信——,OK,
156,game_t00155,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,とっくに通信圏内のはずだが、\w返事がないのは意識がないか、\wあるいは――,早该在通信范围内了，没有回应要么是失去意识，要么是——,OK,
157,game_t00156,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「繰り返します、\wこちら米国海兵隊第３１８戦術歩行戦闘機隊『ブラック・ナイヴス』、\w救難信号を受信しました。聞こえていたら応答願います」,「重复，这里是美国海军陆战队第318战术步行战斗机队‘黑刃’，已收到求救信号。如果听到请回复。」,OK,
158,game_t00157,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,無人だとは思いたくない。頼む、\w応えてくれ――！,我不想认为那里没有人。拜托，回答我――！,OK,
159,game_t00158,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,「…\w…\wえますか、\wこ…\w…\w第２６海…\w…\w…\w…\w」,「……听得到吗，这里……第26海…………」,OK,
160,game_t00159,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,…\w…\w…\w…\w！,！,OK,
161,game_t00160,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「ナイヴス２よりナイヴス１、\w音声に反応あり！　続けます！！」,「黑刃2呼叫黑刃1，有声音反应！继续！！」,OK,
162,game_t00161,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「こちら米国海兵隊第３１８戦術歩行戦闘機隊所属機、\w聞こえています。繰り返しお願いします」,「这里是美国海军陆战队第318战术步行战斗机队所属机，听到了。请重复一遍。」,OK,
163,game_t00162,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,「…\w…\w在、\w救命艇…\w…\w打ち揚げ…\w…\w…\w…\wらの座標は…\w…\w」,「……在、救生艇……发射…………的坐标是……」,OK,
164,game_t00163,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,…\w…\w生きてる。それに所属や座標を口にできるぐらいには体力がある。,还活着。而且还有力气报出所属和坐标。,OK,
165,game_t00164,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,これなら…\w…\w！,这样的话……！,OK,
166,game_t00165,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「音声が不明瞭ですが、\wそちらの座標は確認しています。現在接近中、\w引き続きこのチャネルで続けてください」,「声音不清楚，但已确认你的坐标。我们正在接近，请继续保持这个频道。」,OK,
167,game_t00166,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,「…\w…\w了解…\w…\w…\w…\wらはリリア・シェル…\w…\w少尉…\w…\w…\w…\w願います…\w…\w」,「……了解…………我是莉莉娅·谢尔……少尉…………拜托了……」,OK,
168,game_t00167,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「無線がだいぶへばってるねえ。こりゃあ相当運の良いお嬢ちゃんだ、\w今日を逃してたら発見できなかったかもしれないよ」,「无线快不行了呢。这姑娘运气相当好，要是错过了今天，也许就发现不了她了」,OK,
169,game_t00168,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「こっちもあっちもラッキーですよ。生きてさえいれば、\w助けられる――！」,「这边和那边都很幸运。只要活着，就能得救——！」,OK,
170,game_t00169,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,最近の徒労感が一気に報われていくのが分かるよ。,最近的徒劳感一下子得到了回报，我能感觉到。,OK,
171,game_t00170,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,…\w…\w後はここで焦らず、\w確実に救出を成功させるだけだ！,之后只要在这里不焦躁，确实地成功救出就行了！,OK,
172,game_t00171,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「当機は現在もそちらに接近中、\w少尉、\wその場所に留まっていてください」,「本机现在仍在接近中，少尉，请留在原地」,OK,
173,game_t00172,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,少尉,「…\w…\w解…\w…\w…\w…\w第２６海…\w…\w」,「……解…………第26海……」,OK,
174,game_t00173,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,しかし…\w…\wさっきから聞こえるこれは…\w…\w名前？,但是……从刚才开始听到的这个……是名字？,OK,
175,game_t00174,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「隊長、\w対象は繰り返し名乗りを入れて来ています。こっちの声も聞こえてるはずなんですが…\w…\w」,「队长，对方在不断报上姓名。应该也能听到我们的声音……」,OK,
176,game_t00175,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「当然。向こうにすりゃ、\w最後の瞬間まで本当に会合できるか分かったもんじゃないんだよ」,「当然。对他们来说，直到最后一刻都不知道是否真的能会合。」,OK,
177,game_t00176,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,そういうことか…\w…\w。,原来是这样……,OK,
178,game_t00177,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,遠くに船が通ったけど気づいてもらえず、\wなんて状況もあったかもしれない……。,远处有船经过但没被发现，也许也有过这样的情况……,OK,
179,game_t00178,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「万が一を考えりゃ、\wせめて名前だけでもってことさ。ウィル坊、\wもう少し女心を勉強しな」,「以防万一，至少留个名字嘛。威尔 Boy，再多学学女人心吧」,OK,
180,game_t00179,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「こういうのに女も男もないでしょう！」,「这种事情不分男女吧！」,OK,
181,game_t00180,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「だったらなおさら、\wだな。名前ってのはそういうもんさ」,「那就更是如此了。名字就是这么回事啊」,OK,
182,game_t00181,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「…\w…\w了解です」,「……了解」,OK,
183,game_t00182,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,それは分かったけど…\w…\w俺は名前だけなんて絶対に認めない…\w…\w！,这我明白……但我绝不承认只有名字……！,OK,
184,game_t00183,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,――助けるぞ。,我来帮你。,OK,
185,game_t00184,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,必ず助けてやる。,一定会救你的。,OK,
186,game_t00185,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「――少尉、\wまもなくそちらに到着します。このまま通信を――」,「——少尉，马上就到您那里。就这样保持通信——」,OK,
187,game_t00186,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,いた…\w…\w！,找到了……！,OK,
188,game_t00187,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「対象を望遠で確認、\wそっちはどうだい！」,「目标已通过望远镜确认，你那边情况如何！」,OK,
189,game_t00188,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「――こちらでも確認しました！」,「——这边也确认了！」,OK,
190,game_t00189,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,救命艇だ！,救命艇！,OK,
191,game_t00190,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,目印用の染料がばら撒かれてる…\w…\wいいぞ、\wあれは陸でも十分役に立ってる…\w…\w！,目印用的染料被撒得到处都是……很好，那个在陆地上也足够有用……！,OK,
192,game_t00191,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「素晴らしいね。お待ちかねの『代わり映えする』眺めじゃないか」,「真棒啊。这不正是期待已久的‘焕然一新’的景色吗」,OK,
193,game_t00192,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ウィル,「最高ですよ。誰かがまだ生きている…\w…\wこれ以上の話はない！」,「最高了。有人还活着……没有比这更好的事了！」,OK,
194,game_t00193,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,,そうだ、\w生きていれば…\w…\w生き延びていればこそ、\w何とでもなる！,是啊，只要活着……只要能够活下去，就总会有办法的！,OK,
195,game_t00194,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「いい台詞だウィルバート。着陸するぞ」,「说得不错威尔巴特。准备着陆」,OK,
196,game_t00195,020_UAF_DAY91_01.egpack,020_UAF_DAY91_01,ダリル,「よし、\w一旦海上に出てから右旋回、\w一度フライパスして周囲を確認する。ジェット後流を当てんじゃないよ――距離１００で着地、\w主脚歩行接近」,「好，先出海再右转，飞越一次确认周围情况。别让喷流冲到她——距离100着陆，主起落架步行接近。」,OK,
