"call_order","id","egpack","scene","speaker_jp","jp_text","cn_text"
"149","game_t00148","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「ちゅ、\w中尉――。今の…\w…\wあの人たち、\w帰っちゃうんですか！？」","「中、中尉——。刚才……那些人，要回去了吗！？」"
"150","game_t00149","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「…\w…\wあれは米軍の触接部隊だな。手持ちの弾は全部撃ち尽くして来てるはずさ」","「……那是美军的触接部队吧。应该已经把子弹都打光了。」"
"151","game_t00150","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「そう、\wなんですか…\w…\w」","「这样啊……」"
"152","game_t00151","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「大丈夫よ、\w鈴原少尉。彼らが戻ったということは、\wそろそろ…\w…\w」","「没关系，铃原少尉。他们回来，说明马上就要——」"
"153","game_t00152","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「え…\w…\wミサイル…\w…\w？」","「咦……导弹……？」"
"154","game_t00153","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「大隊長より各機、\wシアトルからの支援攻撃は予定通り飛行中、\w光線級の迎撃を認めず。弾着まであと３分」","「大队长致各机，来自西雅图的支援攻击正按计划飞行中，光线级未拦截。预计三分钟后命中。」"
"155","game_t00154","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「そらな、\wあれが俺たちの露払いだ！　心配すんな鈴原！」","「没错，那就是我们的开路先锋！不用担心，铃原！」"
"156","game_t00155","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「は、\wはいっ！」","「是、是的！」"
"157","game_t00156","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「――接敵のタイミングは各隊長の判断とする。できる限り弾着後の混乱を狙え！」","「——接敌时机由各队长自行判断。尽可能趁弹着后的混乱发动攻击！」"
"158","game_t00157","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解――ッ！」","「明白——！」"
"159","game_t00158","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「来るぞ！　全機突撃砲用意！　予定通りに始めるぜ！」","「来了！全机准备突击炮！按预定计划开始！」"
"160","game_t00159","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解――」","「明白——」"
"161","game_t00160","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","――敵が来る。","敌人来了。"
"162","game_t00161","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","ようやく本来の敵と戦える――。","终于能和真正的敌人战斗了——。"
"163","game_t00162","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「待ってたぜ、\w畜生ども…\w…\w！」","「等你好久了，畜生们……！」"
"164","game_t00163","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「まだ引きつけろ！　逸るんじゃねぇぞ――！」","「再靠近点！别着急——！」"
"165","game_t00164","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","来やがれ、\wクソったれ――！","来啊，混蛋——！"
"166","game_t00165","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「撃てェッ――！」","「开火——！」"
"167","game_t00166","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「今だ！　突撃――ッ！」","「就是现在！突击——！」"
"168","game_t00167","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解ッ！」","「明白！」"
"169","game_t00168","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「大型種を優先する！　突撃級だけは後ろに抜かせるなよ！」","「优先处理大型种！只有突击级绝不能让它们穿到后面去！」"
"170","game_t00169","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「了解！」","「了解！」"
"171","game_t00170","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「こちとら反応弾まで使ってんだ…\w…\w！」","「我们连反应弹都用上了……！」"
"172","game_t00171","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「人間様を舐めんじゃねぇよ、\w化け物ども――！」","「别以为能小看人类啊，怪物们——！」"
"173","game_t00172","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「オオオッッ――！！」","「喔噢噢——！！」"
"174","game_t00173","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「…\w…\wッ！」","「唔……！」"
"175","game_t00174","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「消え失せろ――！」","「消失吧——！」"
"176","game_t00175","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","畜生、\wどれだけ出てくりゃ気が済むんだよ！　処理しきれねぇ！","畜生，到底要出多少才甘心啊！根本处理不完！"
"177","game_t00176","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","やっぱ単機じゃ手が足りねぇ、\wこのままじゃ、\w群れに飲み込まれる可能性がある…\w…\w！","果然单机应付不过来，这样下去可能会被兽群吞没……！"
"178","game_t00177","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","後衛との距離を詰めるか！？","要拉近与后卫的距离吗！？"
"179","game_t00178","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","…\w…\w駄目だ、\w柚香の負担が増えちまう。","不行，会加重柚香的负担。"
"180","game_t00179","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「…\w…\w上等じゃねぇか！」","「……正合我意！」"
"181","game_t00180","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「ここでミンチにしてやるよ――！」","「就在这里把你们剁成肉酱！」"
"182","game_t00181","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「地獄に落ちろ！　化物がァッ！！」","「下地狱吧！怪物！！」"
"183","game_t00182","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「ドレイク３！　要撃級８、\w距離５００！」","「德雷克3！要击级8，距离500！」"
"184","game_t00183","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「りょ、\w了解――！」","「了、了解——！」"
"185","game_t00184","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「３時に要撃級４――！　ドレイク３、\w任せる！」","「3点钟方向要击级4——！德雷克3，交给你了！」"
"186","game_t00185","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「は、\wはい――！」","「是、是的——！」"
"187","game_t00186","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「そ、\w掃討完了――！」","「扫、扫荡完成——！」"
"188","game_t00187","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「まだ――！」","「还没——！」"
"189","game_t00188","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「え――！？」","「诶——！？」"
"190","game_t00189","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「しっかり確認する！」","「要好好确认！」"
"191","game_t00190","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「あ…\w…\wあれで死なない…\w…\wなんて…\w…\w」","「啊……那样都不死……怎么会……」"
"192","game_t00191","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「油断しないで！　肉片になるまで動き続けるのがＢＥＴＡよ！　――次っ！　１０時！　距離４００！」","「不要大意！在变成肉片之前，BETA都会一直动！——下一个！10点钟！距离400！」"
"193","game_t00192","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","「こ、\wこんなの…\w…\w。くっ…\w…\wくるな…\w…\w！」","「这、这种事……。唔……别过来……！」"
"194","game_t00193","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","柚香、\w頼む…\w…\w！","柚香，拜托了……！"
"195","game_t00194","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","…\w…\wよし、\wカロネード隊は健在――。","好，卡洛内德队仍健在——。"
"196","game_t00195","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","――状況も予定どおり悪化中だが、\wまだ動くわけにはいかない…\w…\w。","局势也如预料中在恶化，但还不能动……。"
"197","game_t00196","020_起_第６次シアトル防衛線01.egpack","020_起_第６次シアトル防衛線01","","どこまで粘れるか、\wだな…\w…\w！","能坚持到什么时候呢……！"
