jp,cn,status,chapter,source,source_row,source_status,occurrences,basis
アイ・マム,是，长官,candidate,090_UAF_DAY99_02,mixed,13,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
インド,印度,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 090_UAF_DAY99_03,mixed,30,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウィル,威尔,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 070_UAF_DAY97_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03 / 100_UAF_DAY100_01,mixed,36,unscoped,861,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウィルバート・コリンズ,威尔伯特·柯林斯,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,37,unscoped,6,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウィルバート・Ｄ・コリンズ,威尔伯特·D·柯林斯,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01,mixed,38,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウィル・リリア,威尔·莉莉娅,candidate,040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,39,unscoped,36,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウォードッグ,战犬,candidate,100_UAF_DAY100_01,mixed,45,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ウチ,我方/本舰,excluded,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 070_UAF_DAY97_01 / 090_UAF_DAY99_01,mixed,49,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エリア,区域,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,mixed,51,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
エンタープライズ,企业号,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01,mixed,61,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オペレーター,操作员,candidate,010_UAFプロローグ / 020_UAF_DAY91_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,62,unscoped,94,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オリジナルハイヴ,原始HIVE,candidate,080_UAF_DAY98_01,mixed,63,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オーストラリア,澳大利亚,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01,mixed,66,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オールストン准将,奥尔斯顿准将,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01 / 080_UAF_DAY98_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,67,unscoped,126,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オール・ナイヴス,黑刃全机,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,68,unscoped,3,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
オール・バスターズ,破坏者全机,candidate,090_UAF_DAY99_02,mixed,69,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
カタパルト,弹射器,candidate,090_UAF_DAY99_03,mixed,71,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
カメラ,摄像机,candidate,020_UAF_DAY91_01,mixed,76,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
キング,国王号,candidate,030_UAF_DAY93_01,mixed,83,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
クソ,该死,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02,mixed,84,unscoped,12,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ケネディ,肯尼迪,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 060_UAF_DAY96_01,mixed,95,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ケネディ・コントロール,肯尼迪管制,candidate,020_UAF_DAY91_01,mixed,96,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ケネディ・ホテル,肯尼迪旅馆,candidate,030_UAF_DAY93_01,mixed,97,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ケーブル,电缆,candidate,020_UAF_DAY91_01,mixed,98,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ゲティスバーグ,葛底斯堡,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,100,unscoped,15,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
コスト,成本,candidate,050_UAF_DAY95_01 / 060_UAF_DAY96_01,mixed,102,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
コリンズ,柯林斯,candidate,020_UAF_DAY91_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01,mixed,103,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
コントロール,管制,candidate,020_UAF_DAY91_01,mixed,104,unscoped,4,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
コード８１１,代码811,candidate,090_UAF_DAY99_01,mixed,105,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ゴルフセット,高尔夫套件,candidate,090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,106,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ゴーファー・ステート,戈弗州,candidate,030_UAF_DAY93_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_03,mixed,107,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シアトル,西雅图,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01,mixed,113,unscoped,9,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シェルベリ,谢尔贝里,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 050_UAF_DAY95_01 / 060_UAF_DAY96_01 / 090_UAF_DAY99_01 / 100_UAF_DAY100_01,mixed,116,unscoped,12,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
シドニー,悉尼,candidate,030_UAF_DAY93_01 / 040_UAF_DAY94_01 / 090_UAF_DAY99_01 / 090_UAF_DAY99_02 / 090_UAF_DAY99_03,mixed,118,unscoped,23,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジェット,喷气,candidate,020_UAF_DAY91_01 / 050_UAF_DAY95_01,mixed,123,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジェントル,绅士,candidate,020_UAF_DAY91_01,mixed,124,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョン・Ｆ・ケネディ,约翰·F·肯尼迪,candidate,020_UAF_DAY91_01 / 030_UAF_DAY93_01 / 060_UAF_DAY96_01,mixed,129,unscoped,5,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョーク,玩笑,candidate,020_UAF_DAY91_01 / 060_UAF_DAY96_01,mixed,130,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョージ・オールストン,乔治·奥尔斯顿,candidate,030_UAF_DAY93_01 / 060_UAF_DAY96_01,mixed,131,unscoped,2,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
ジョージ・ワシントン,乔治·华盛顿,candidate,040_UAF_DAY94_01,mixed,132,unscoped,1,旧混合表；出现不等于译法正确；仅证实在本作出现；译法、单字子串及称谓语境仍需审定。
